id,address,sale_date,asked_price,sold_price,rooms,living_space,has_balcony,floor,avgift,driftskostnad,built,total_floors,has_lift,lat,lng,avgift_sqm,valdistrikt
3479,Kvillegatan 11,2021-11-01,3250000.0,3400000,3.0,65.0,1.0,2.0,3559.0,4700.0,2011-01-01,,1,57.71856263302363,11.952545301194329,54.753846153846155,"Lundby, Porslinsfabriken"
3480,Beryllgatan 17,2021-10-07,2100000.0,2250000,2.0,67.0,,1.0,4166.0,,2100-01-01,3.0,0,57.657377773252406,11.88856193500936,62.17910447761194,"Västra Göteborg, Tynnered, Norra"
3482,Marklandsgatan 61,2021-09-06,1750000.0,1755000,1.0,28.0,1.0,3.0,1847.0,3432.0,1961-01-01,8.0,1,57.66984123004389,11.935904123342,65.96428571428571,"Askim-Frölunda-Högsbo, Marklandsgat."
3484,Volrat Thamsgatan 15,2021-09-01,2200000.0,2570000,1.0,24.0,1.0,,1725.0,3800.0,2018-01-01,,1,57.689967563844924,11.986869840701733,71.875,"Centrum, Eklanda Norra"
3486,Lövskogsgatan 19,2021-11-05,2900000.0,3450000,2.0,56.0,,1.0,3280.0,4900.0,1947-01-01,6.0,1,57.69008930605091,11.961903105354532,58.57142857142857,"Centrum, Guldheden, Norra"
3487,Masthuggstorget 5,2021-10-08,2295000.0,2600000,1.0,37.0,,3.0,2585.0,3500.0,1943-01-01,6.0,1,57.699047,11.942575,69.86486486486487,"Majorna-Linné, Masthuggstorget"
3488,Lillekärr södra 164,2021-11-03,,2620000,3.0,75.0,1.0,2.0,4608.0,1800.0,1975-01-01,4.0,1,57.792720934315845,11.990490197163147,61.44,"Norra Hisingen, Kärra, Östra"
3489,Lindholmshamnen 23,2021-10-04,2695000.0,2695000,1.0,42.0,1.0,3.0,2980.0,8000.0,2020-01-01,6.0,1,57.708781130420284,11.940891301986458,70.95238095238095,"Lundby, Lundbyvassen"
3490,Bildradiogatan 8B,2021-09-01,2495000.0,2570000,2.0,54.0,1.0,2.0,3021.0,4200.0,2020-01-01,4.0,1,57.65731567743357,11.93124302532571,55.94444444444444,"Askim-Frölunda-Högsbo, Järnbrott, Ö"
3491,Gröna Gatan 31,2021-09-21,3590000.0,3590000,3.0,84.0,,2.0,5000.0,3900.0,1965-01-01,10.0,1,57.6926705,11.9178645,59.523809523809526,"Majorna-Linné, Chapmans Torg"
3492,Fritiof Anderssons gata 17,2021-09-01,2795000.0,2750000,1.0,42.0,,1.0,2020.0,11052.0,2015-01-01,4.0,1,57.699750938289355,11.906633458485771,48.095238095238095,"Lundby, Pölsebo-Bratterås"
3493,Nilssonsberg 6,2021-09-22,4275000.0,4800000,3.0,73.0,1.0,6.0,3991.0,5880.0,1977-01-01,9.0,1,57.69430654788606,11.958243115269811,54.67123287671233,"Majorna-Linné, Nilssonsberg"
3494,Fastlagsgatan 14,2021-09-24,1895000.0,1950000,4.0,75.0,1.0,1.0,5348.0,4000.0,1960-01-01,8.0,1,57.75488083181299,12.031148284242143,71.30666666666667,"Östra Göteborg, Kortedala, Västra"
3495,Lövmånadsgatan 8,2021-09-29,1495000.0,2175000,3.0,69.0,1.0,1.0,3973.0,3600.0,1955-01-01,3.0,0,57.756584,12.034534,57.57971014492754,"Östra Göteborg, Förstamajgatan m fl"
3496,Uggleberget 26,2021-09-15,6500000.0,6500000,4.0,95.0,1.0,1.0,4933.0,6780.0,2018-01-01,6.0,1,57.596042469979665,11.953083258714056,51.92631578947368,"Askim-Frölunda-Högsbo, Uggleberget"
3497,Lindholmsallén 55,2021-10-08,,5250000,4.0,85.0,1.0,5.0,5414.0,6984.0,2011-01-01,6.0,1,57.7078921346179,11.93609674420742,63.694117647058825,"Lundby, Lundbyvassen"
3498,Vestagatan 9,2021-09-29,3250000.0,3500000,2.0,53.0,1.0,5.0,3254.0,4800.0,2008-01-01,7.0,1,57.71144569587861,11.994689923137729,61.39622641509434,"Centrum, Gårda, Norra"
3499,Prilyckegatan 65,2021-11-18,1695000.0,1850000,2.0,62.0,1.0,1.0,3575.0,1500.0,1972-01-01,6.0,1,57.79049772231276,11.984683990267401,57.66129032258065,"Norra Hisingen, Kärra, Södra"
3500,Topasgatan 81,2021-09-09,2250000.0,2300000,4.0,92.0,1.0,4.0,5426.0,8757.0,1967-01-01,4.0,1,57.650295,11.905652,58.97826086956522,"Västra Göteborg, Ängås"
3502,Rubingatan 46,2021-11-25,2395000.0,2635000,3.0,79.0,1.0,1.0,4608.0,,1968-01-01,3.0,0,57.64309049047524,11.902993939350196,58.32911392405063,"Västra Göteborg, Opaltorget, Norra"
3503,Lillekärr södra 198,2021-10-20,1495000.0,1500000,2.0,62.0,1.0,2.0,4037.0,4000.0,1979-01-01,5.0,1,57.79348913829554,11.989534151013727,65.11290322580645,"Norra Hisingen, Kärra, Östra"
3504,Träringen 15,2021-11-29,,2600000,2.0,54.0,1.0,2.0,3682.0,3600.0,1956-01-01,3.0,0,57.714207782364916,12.053659884646347,68.18518518518519,"Örgryte-Härlanda, Robertshöjd m fl"
3505,Bohusgatan 8,2021-09-03,3790000.0,4275000,2.0,63.0,1.0,3.0,3696.0,5340.0,1987-01-01,4.0,1,57.70422758690187,11.98219241158027,58.666666666666664,"Centrum, Bohusgatan m fl"
3506,Såggatan 56E,2021-10-18,2850000.0,3425000,2.0,55.0,,2.0,3426.0,4140.0,1933-01-01,4.0,0,57.69109181887039,11.931205382465697,62.29090909090909,"Majorna-Linné, Klareborgsgatan m fl"
3507,Thorburnsgatan 2a,2021-09-03,3450000.0,3900000,3.0,72.0,,2.0,4110.0,7968.0,1928-01-01,3.0,0,57.686693561683335,11.995834615831908,57.083333333333336,"Centrum, Krokslätt, Norra"
3508,Klippan 1H,2021-09-15,3790000.0,4770000,3.0,100.0,1.0,5.0,6463.0,,1930-01-01,11.0,1,57.68985081062691,11.907931025728582,64.63,"Majorna-Linné, Klippan"
3510,Hisingsgatan 10,2021-09-04,2350000.0,2350000,1.0,42.0,1.0,4.0,3111.0,3840.0,2018-01-01,6.0,1,57.716724,11.947273,74.07142857142857,"Lundby, Brämaregården, Södra"
3511,Lemansgatan 10,2021-09-21,3750000.0,4050000,2.0,67.0,1.0,2.0,3903.0,4100.0,1939-01-01,7.0,1,57.688274805211634,11.986741937721265,58.25373134328358,"Centrum, Eklanda Södra"
3512,Sagogången 44,2021-09-24,1495000.0,1495000,1.0,45.0,1.0,2.0,2944.0,3600.0,1968-01-01,2.0,0,57.74226499052491,11.97658482003467,65.42222222222222,"Norra Hisingen, Backa, Södra"
3513,Kungshöjdsgatan 4,2021-11-08,5950000.0,6600000,3.0,89.0,1.0,1.0,4634.0,5400.0,1904-01-01,,0,57.70232642269846,11.960222909922313,52.06741573033708,"Centrum, Inom Vallgraven"
3514,Doktor Forselius gata 30,2021-10-20,3850000.0,3850000,4.0,81.0,1.0,2.0,5101.0,6540.0,1960-01-01,10.0,1,57.67975143433309,11.982097484286301,62.97530864197531,"Centrum, Guldheden Östra"
3516,Växthusvägen 29,2021-09-22,4995000.0,5100000,4.0,120.0,,1.0,6600.0,17280.0,2006-01-01,2.0,0,57.731977989336386,11.94084741439787,55.0,"Lundby, Hilldedal"
3517,Sagogången 50,2021-11-15,1495000.0,1600000,1.0,45.0,1.0,3.0,2960.0,2200.0,1968-01-01,3.0,0,57.74192310150304,11.978075604690217,65.77777777777777,"Norra Hisingen, Backa, Södra"
3518,Sten Sturegatan 17,2021-11-13,3950000.0,4200000,2.0,55.0,,1.0,2727.0,3600.0,1929-01-01,6.0,1,57.700060023030275,11.984570621775003,49.58181818181818,"Centrum, Heden"
3519,Snövädersgatan 17,2021-09-24,1095000.0,1270000,2.0,56.0,1.0,2.0,3350.0,4300.0,2100-01-01,,0,57.7141430247,11.8894386292,59.82142857142857,"Västra Hisingen, Biskopsgården, S"
3520,Eklandagatan 52A,2021-09-24,2750000.0,3270000,2.0,45.0,1.0,3.0,2724.0,,1938-01-01,4.0,0,57.6873663886407,11.98520633898677,60.53333333333333,"Centrum, Eklanda Södra"
3521,Saltholmsgatan 25,2021-09-14,6500000.0,6500000,3.0,71.0,,2.0,4172.0,5400.0,2010-01-01,3.0,1,57.66695,11.85333,58.76056338028169,"Västra Göteborg, Långedrag"
3522,Guldringen 32,2021-09-01,1850000.0,1960000,2.0,45.0,1.0,1.0,3102.0,5280.0,1967-01-01,3.0,0,57.6585488567418,11.89268742543701,68.93333333333334,"Västra Göteborg, Guldringen m fl"
3523,Arkivgatan 6,2021-09-23,6250000.0,6205000,3.0,77.0,1.0,5.0,3654.0,,1934-01-01,5.0,1,57.69778285408064,11.976903809608084,47.45454545454545,"Centrum, Lorensberg"
3524,Västgötagatan 11,2021-10-18,4375000.0,4750000,2.0,78.0,,4.0,3447.0,5900.0,1888-01-01,5.0,1,57.70374092991202,11.981007291999008,44.19230769230769,"Centrum, Bohusgatan m fl"
3525,Rundbäcksgatan 3,2021-09-21,2150000.0,2200000,1.0,38.0,1.0,4.0,2363.0,5008.0,2012-01-01,7.0,1,57.72309518243409,11.948552282391743,62.18421052631579,"Lundby, Penselgatan m fl"
3526,Myntgatan 16b,2021-09-13,2195000.0,2250000,2.0,54.0,,2.0,3346.0,,1939-01-01,3.0,0,57.71668,11.944507,61.96296296296296,"Lundby, Rambergsstaden, Östra"
3527,Mariebergsgatan 13A,2021-09-02,2800000.0,3100000,2.0,55.0,1.0,2.0,3437.0,4620.0,1950-01-01,4.0,0,57.694344859105996,11.922671639316532,62.49090909090909,"Majorna-Linné, Majorna"
3528,Noleredsvägen 10,2021-09-04,2795000.0,3150000,3.0,77.0,1.0,3.0,4791.0,,1966-01-01,3.0,0,57.72287,11.76348,62.22077922077922,"Västra Hisingen, Torslanda Torg"
3529,Raketgatan 7,2021-09-01,3350000.0,3630000,2.0,62.0,1.0,3.0,4746.0,6336.0,1945-01-01,7.0,1,57.691293400434375,11.967508743926054,76.54838709677419,"Centrum, Landala Egnahem"
3530,Barken Beatrices Gata 26,2021-09-17,4990000.0,5820000,3.0,95.0,1.0,4.0,5824.0,4860.0,2006-01-01,4.0,1,57.70556489821316,11.923901945018125,61.305263157894736,"Lundby, Sannegården, Västra"
3531,Lasarettsgatan 6,2021-11-25,,3400000,1.0,43.0,1.0,2.0,2376.0,4800.0,1912-01-01,8.0,1,57.70335134933973,11.957618551070539,55.25581395348837,"Centrum, Otterhällan"
3532,Heidenstams gata 13,2021-09-03,2145000.0,2300000,4.0,91.0,1.0,4.0,6084.0,4800.0,1969-01-01,8.0,1,57.753188196880984,11.977840930004907,66.85714285714286,"Norra Hisingen, Skälltorp"
3533,Lillekärr Södra 200,2021-11-15,,1775000,2.0,62.0,,2.0,4780.0,3600.0,1979-01-01,5.0,1,57.79388,11.98922,77.09677419354838,"Norra Hisingen, Kärra, Östra"
3534,Hovås Allé 20,2021-11-10,2685000.0,2900000,2.0,42.0,1.0,3.0,2422.0,2700.0,2017-01-01,5.0,1,57.59894971142811,11.950646789691346,57.666666666666664,"Askim-Frölunda-Högsbo, Uggleberget"
3536,Såggatan 56A,2021-11-24,2800000.0,2800000,2.0,59.0,,1.0,3479.0,5100.0,1932-01-01,4.0,0,57.69080685152262,11.930944169335937,58.96610169491525,"Majorna-Linné, Klareborgsgatan m fl"
3537,Lodjursstråket 1,2021-11-19,4400000.0,5100000,2.0,49.0,,35.0,3817.0,5000.0,2100-01-01,73.0,1,57.70966112650204,11.939742304826481,77.89795918367346,"Lundby, Lundbyvassen"
3539,Mariagatan 25B,2021-10-06,4500000.0,5810000,3.0,72.0,,3.0,3837.0,10464.0,1929-01-01,3.0,0,57.68488478936599,11.916946299593299,53.291666666666664,"Majorna-Linné, Silverkällan"
3540,Norra dragspelsgatan 22,2021-09-24,3195000.0,3500000,3.0,78.0,,,3568.0,5880.0,2012-01-01,,1,57.652858666158124,11.91872630097172,45.743589743589745,"Askim-Frölunda-Högsbo, Tofta"
3541,Engelbrektsgatan 12,2021-09-09,4290000.0,4200000,2.0,70.0,,1.0,2657.0,8536.0,2100-01-01,,0,57.69722141515455,11.969967428670696,37.957142857142856,"Centrum, Vasastaden, Östra"
3542,Hisingsgatan 10,2021-09-14,,4015000,3.0,80.0,1.0,2.0,4422.0,9200.0,2018-01-01,6.0,1,57.716724,11.947273,55.275,"Lundby, Brämaregården, Södra"
3543,Anna Branzells Gata 24,2021-11-26,2525000.0,2750000,2.0,54.0,1.0,3.0,2924.0,5400.0,2100-01-01,4.0,1,57.73295947376071,12.032273636012318,54.148148148148145,"Östra Göteborg, Kviberg, Östra"
3545,Bandtraktorgatan 6,2021-09-11,2275000.0,2300000,3.0,72.0,1.0,2.0,4223.0,4200.0,2019-01-01,4.0,1,57.79558,12.046011,58.65277777777778,"Angered, Angereds Centrum"
3548,Hedtångsvägen 31,2021-10-25,5975000.0,6600000,4.0,122.0,1.0,1.0,6900.0,8100.0,2021-01-01,8.0,1,57.59755133125977,11.953408956576327,56.557377049180324,"Askim-Frölunda-Högsbo, Uggleberget"
3549,Astris gata 72,2021-10-20,5200000.0,5850000,4.0,100.0,1.0,2.0,4414.0,9312.0,2012-01-01,4.0,1,57.69965111793851,11.904023032305956,44.14,"Lundby, Pölsebo-Bratterås"
3550,Paradisgatan 25 D,2021-11-05,3650000.0,4200000,2.0,57.0,,3.0,4186.0,4200.0,1931-01-01,3.0,0,57.69393967005734,11.941539094250846,73.43859649122807,"Majorna-Linné, Masthugget, Övre"
3551,Dalgången 11,2021-09-05,2495000.0,2550000,2.0,59.0,,1.0,3374.0,4080.0,2008-01-01,2.0,0,57.71515770000001,11.9288948,57.186440677966104,"Lundby, Rambergsstaden, Södra"
3552,Marklandsgatan 63,2021-10-08,1675000.0,1675000,1.0,28.0,,1.0,1772.0,11976.0,1961-01-01,8.0,1,57.66928645533306,11.934894201679734,63.285714285714285,"Askim-Frölunda-Högsbo, Marklandsgat."
3553,Generalsgatan 4,2021-10-25,1990000.0,2050000,1.0,34.0,1.0,3.0,2445.0,3600.0,2016-01-01,11.0,1,57.73171009497611,12.024613434325156,71.91176470588235,"Östra Göteborg, Bellevue Park"
3554,Hovås Snöbärsväg 2,2021-09-15,6000000.0,6700000,4.0,130.0,1.0,,5774.0,5820.0,2012-01-01,,0,57.596119830676344,11.958902285524584,44.41538461538462,"Askim-Frölunda-Högsbo, Lyckhem"
3555,Ekebygatan 6,2021-11-02,1595000.0,1700000,2.0,64.0,,2.0,4575.0,3300.0,1969-01-01,2.0,0,57.756062347475364,11.989454537997945,71.484375,"Norra Hisingen, Bäckebol"
3557,Frida Hjertbergs Gata 1,2021-09-11,5395000.0,5300000,3.0,83.0,1.0,7.0,3717.0,,2018-01-01,16.0,1,57.687282699799724,11.986220204000709,44.78313253012048,"Centrum, Eklanda Södra"
3558,Basungatan 46,2021-09-15,1650000.0,1725000,1.0,30.0,,7.0,1792.0,3504.0,1955-01-01,7.0,1,57.66336,11.916289,59.733333333333334,"Askim-Frölunda-Högsbo, Kaverös, S"
3559,Hömånadsgatan 20,2021-11-02,2600000.0,2600000,3.0,97.0,,,6438.0,16200.0,1993-01-01,,0,57.765800543229254,12.046128056354902,66.37113402061856,"Östra Göteborg, Månadsgatorna m fl"
3560,Befälsgatan 8,2021-10-05,2290000.0,2420000,3.0,73.0,1.0,6.0,3376.0,,1960-01-01,14.0,1,57.740868,12.02656,46.24657534246575,"Östra Göteborg, Kviberg, Västra"
3561,Kobergsgatan 31,2021-10-27,,4000000,4.0,94.0,1.0,1.0,4895.0,6288.0,2100-01-01,5.0,0,57.71986039187846,12.013761776588273,52.07446808510638,"Örgryte-Härlanda, Strömmensberg, V"
3562,Doktor Lindhs Gata 4,2021-11-11,2650000.0,2900000,1.0,38.0,,,1917.0,4300.0,1962-01-01,,0,57.68107787208306,11.967288728320035,50.44736842105263,"Centrum, Guldheden Vattentornet"
3563,Ånäsvägen 5C,2021-10-12,,2700000,1.0,43.0,,1.0,2335.0,1800.0,2100-01-01,3.0,0,57.71706436350626,12.005359346241526,54.30232558139535,"Örgryte-Härlanda, Bagaregården"
3564,Tegnérsgatan 21,2021-10-06,5500000.0,5500000,3.0,63.0,1.0,5.0,2590.0,4900.0,1930-01-01,5.0,1,57.698778934487095,11.985499733894185,41.111111111111114,"Centrum, Hedås"
3565,Kapplandsgatan 120,2021-09-29,2695000.0,3100000,3.0,66.0,1.0,1.0,3704.0,6300.0,1961-01-01,3.0,0,57.66879870006275,11.932201286595042,56.121212121212125,"Askim-Frölunda-Högsbo, Högsbo"
3566,Gyllenkrooksgatan 5,2021-09-30,2590000.0,3220000,1.0,38.0,1.0,1.0,2076.0,3300.0,1937-01-01,6.0,1,57.69143889178341,11.989399438465401,54.63157894736842,"Centrum, Kristinehöjd, Västra"
3567,Regnvädersgatan 16,2021-10-26,1675000.0,1675000,3.0,66.0,,3.0,3889.0,4806.0,2100-01-01,3.0,0,57.7149682419,11.8878937985,58.92424242424242,"Västra Hisingen, Biskopsgården, S"
3568,Kransen 2B,2021-10-04,1995000.0,2200000,2.0,73.0,1.0,2.0,5333.0,,2100-01-01,6.0,1,57.72107103211162,12.017458173086188,73.05479452054794,"Örgryte-Härlanda, Strömmensberg, Ö"
3570,Gustaf Dalénsgatan 3D,2021-11-24,4120000.0,4120000,3.0,76.0,1.0,6.0,4398.0,3600.0,2100-01-01,7.0,1,57.72161332778387,11.945619870554612,57.86842105263158,"Lundby, Vågmästarplatsen"
3571,Lövskogsgatan 15A,2021-10-14,2995000.0,3450000,2.0,48.0,1.0,3.0,2618.0,4320.0,1947-01-01,3.0,0,57.689602563175605,11.962967641853863,54.541666666666664,"Centrum, Guldheden, Norra"
3572,Marbogatan 2B,2021-09-23,1675000.0,1625000,1.0,34.0,,2.0,2734.0,,1946-01-01,3.0,0,57.73381,12.01844,80.41176470588235,"Östra Göteborg, Bellevue"
3574,Bockhornsgatan 3 A,2021-11-18,3700000.0,3700000,2.0,51.0,1.0,3.0,3725.0,4200.0,1935-01-01,,0,57.693248929054874,11.939364957593417,73.03921568627452,"Majorna-Linné, Masthugget, Övre"
3575,Erisgatan 7,2021-10-07,1590000.0,1655555,2.0,48.0,1.0,3.0,2699.0,3395.0,2020-01-01,3.0,1,57.759995,12.072834,56.229166666666664,"Östra Göteborg, Bergsjön, Östra"
3576,Gyllenstensgatan 1,2021-09-24,,5000000,3.0,73.0,1.0,4.0,3002.0,1800.0,2010-01-01,4.0,1,57.7182972210396,12.027915247474075,41.12328767123287,"Örgryte-Härlanda, Kålltorp, Norra"
3577,Marklandsgatan 51,2021-10-21,2395000.0,2350000,2.0,57.0,1.0,2.0,3626.0,,1961-01-01,8.0,1,57.670166,11.935924,63.6140350877193,"Askim-Frölunda-Högsbo, Marklandsgat."
3578,Kvadrantgatan 20,2021-09-16,1050000.0,1070000,2.0,61.0,1.0,3.0,4921.0,3600.0,1968-01-01,3.0,0,57.7560677427,12.0577847909,80.67213114754098,"Östra Göteborg, Gärdsås"
3579,Bratteråsbacken 35,2021-09-23,3195000.0,3195000,2.0,66.0,1.0,4.0,4041.0,5160.0,2008-01-01,16.0,1,57.702500061033135,11.916153506254146,61.22727272727273,"Lundby, Eriksberg, Östra"
3580,Stekastigen 16,2021-11-30,1375000.0,1400000,2.0,60.0,,1.0,4165.0,4800.0,1967-01-01,2.0,0,57.7909279,12.0272093,69.41666666666667,"Angered, Agnesberg"
3581,Övre Djupedalsgatan 5 A,2021-10-06,2600000.0,3020000,1.0,42.0,,1.0,3148.0,5000.0,1904-01-01,,0,57.69510815731234,11.950101973542457,74.95238095238095,"Majorna-Linné, Olivedal"
3583,Skeppspromenaden 1,2021-11-15,3215000.0,3420000,2.0,58.0,,1.0,3215.0,7200.0,1996-01-01,6.0,1,57.70238276208762,11.920192910319004,55.43103448275862,"Lundby, Södhallsberget"
3584,Monsungatan 108,2021-09-29,,6600000,3.0,87.0,1.0,4.0,3772.0,7800.0,2019-01-01,6.0,1,57.695331353184464,11.906003321576591,43.35632183908046,"Lundby, Färjenäs"
3585,Ebbe Lieberathsgatan 16C,2021-09-24,2500000.0,2900000,1.0,41.0,1.0,3.0,3221.0,3480.0,2018-01-01,7.0,1,57.68027830958256,12.001600668229461,78.5609756097561,"Centrum, Krokslätt, Södra"
3586,Jakobsdalsgatan 3,2021-10-11,,3750000,2.0,52.0,1.0,1.0,2364.0,4200.0,1930-01-01,6.0,1,57.69627329163668,11.99843178139475,45.46153846153846,"Örgryte-Härlanda, Jakobsdal"
3587,Styrfarten 2A,2021-10-29,3275000.0,3275000,2.0,62.0,1.0,8.0,1749.0,,2006-01-01,12.0,1,57.701278681461105,11.911405440220811,28.20967741935484,"Lundby, Eriksberg, Östra"
3588,Uggleberget 24,2021-10-11,7500000.0,7500000,3.0,82.0,1.0,8.0,4336.0,1800.0,2017-01-01,7.0,1,57.596291612271735,11.952978704927549,52.8780487804878,"Askim-Frölunda-Högsbo, Uggleberget"
3589,Brunkebergsgatan 9C,2021-09-01,1995000.0,2240000,1.0,33.0,,1.0,1992.0,3600.0,1939-01-01,,0,57.71199263335179,12.001832054077767,60.36363636363637,"Örgryte-Härlanda, Lunden, Gamla"
3591,Mölndalsvägen 59 A,2021-09-14,3680000.0,3800000,3.0,67.0,1.0,2.0,2822.0,3600.0,1947-01-01,3.0,0,57.685565349866046,11.998663340164951,42.11940298507463,"Centrum, Krokslätt, Norra"
3592,Kalendervägen 67,2021-11-11,1595000.0,1650000,2.0,53.0,1.0,3.0,2743.0,3000.0,1954-01-01,3.0,0,57.75132366558336,12.036601179030475,51.75471698113208,"Östra Göteborg, Kortedala, Östra"
3593,Bufjällsleden 1B,2021-11-02,1895000.0,2000000,2.0,56.0,1.0,1.0,4317.0,3600.0,1950-01-01,3.0,0,57.73198249365889,11.92545557374156,77.08928571428571,"Lundby, Slätta Damm"
3594,Astris Gata 88,2021-11-17,3245000.0,3410000,2.0,58.0,1.0,3.0,3120.0,5100.0,2011-01-01,4.0,1,57.699229451852325,11.903320370964149,53.793103448275865,"Lundby, Pölsebo-Bratterås"
3595,Kvillegatan 7,2021-10-06,1995000.0,2000000,1.0,30.0,1.0,6.0,1832.0,3828.0,2011-01-01,7.0,1,57.718384132950106,11.95222438612635,61.06666666666667,"Lundby, Porslinsfabriken"
3596,Lundgrensgatan 12,2021-09-20,2995000.0,2950000,1.0,44.0,,1.0,2567.0,,1927-01-01,,1,57.694065288228565,11.986462247089683,58.34090909090909,"Centrum, Getebergsäng"
3597,Norra Skeppspromenaden 9,2021-09-02,4595000.0,4800000,3.0,85.0,1.0,6.0,5359.0,3648.0,2006-01-01,,1,57.70351960000001,11.9208001,63.04705882352941,"Lundby, Södhallsberget"
3598,Dammgatan 2,2021-10-13,3100000.0,3150000,2.0,52.0,,2.0,3402.0,2640.0,1934-01-01,3.0,0,57.68839401822931,11.972164925510386,65.42307692307692,"Centrum, Landala Egnahem"
3599,Astris Gata 64,2021-11-16,5995000.0,6400000,4.0,117.0,1.0,4.0,4869.0,4000.0,2013-01-01,,1,57.69955337663183,11.904803629292042,41.61538461538461,"Lundby, Pölsebo-Bratterås"
3600,Arvesgärde 31,2021-11-05,1975000.0,1995000,2.0,62.0,1.0,,4220.0,3900.0,1972-01-01,,1,57.751925221380105,11.918734313277248,68.06451612903226,"Norra Hisingen, Glöstorp"
3601,Kaptensgatan 4,2021-09-16,3750000.0,4500000,3.0,68.0,,3.0,3551.0,4400.0,1881-01-01,,0,57.69767114675784,11.928617331652658,52.220588235294116,"Majorna-Linné, Hängmattan"
3602,Hallegatan 15,2021-11-22,1795000.0,1950000,1.0,35.0,,8.0,2903.0,4400.0,2100-01-01,10.0,1,57.7195810885,11.9433188491,82.94285714285714,"Lundby, Brämaregården, Norra"
3604,Virvelvindsgatan 4,2021-11-12,1995000.0,2250000,1.0,35.0,1.0,11.0,2903.0,1740.0,1958-01-01,11.0,1,57.72029407621715,11.942724363150427,82.94285714285714,"Lundby, Brämaregården, Norra"
3605,Ostgatan 2,2021-11-12,3500000.0,3450000,5.0,93.0,1.0,5.0,6578.0,6600.0,1961-01-01,9.0,1,57.6845269,12.0086057,70.73118279569893,"Örgryte-Härlanda, Kallebäck, Norra"
3606,Asperögatan 8A,2021-10-14,2695000.0,2900000,2.0,47.0,1.0,4.0,3390.0,1920.0,1940-01-01,4.0,0,57.6842,11.9128,72.12765957446808,"Majorna-Linné, Silverkällan"
3607,Lilla Marconigatan 25,2021-11-30,2400000.0,2365000,2.0,65.0,,5.0,3352.0,4800.0,2011-01-01,6.0,1,57.65316,11.91314,51.56923076923077,"Askim-Frölunda-Högsbo, Frölunda Torg"
3608,Teleskopgatan 6,2021-11-02,1295000.0,1425000,2.0,63.0,1.0,1.0,4152.0,2400.0,1967-01-01,7.0,1,57.762432,12.061114,65.9047619047619,"Östra Göteborg, Bergsjön, Norra"
3609,Cederflychts gata 11,2021-10-05,1495000.0,1500000,2.0,66.0,1.0,2.0,4653.0,,2100-01-01,5.0,1,57.7521134,11.9880055,70.5,"Norra Hisingen, Backadalen"
3610,Wadmansgatan 13,2021-11-11,7690000.0,8200000,3.0,108.0,1.0,2.0,4150.0,10800.0,1930-01-01,5.0,0,57.699329734181845,11.98221396842681,38.425925925925924,"Centrum, Heden"
3611,Gyllenkrooksgatan 13,2021-10-01,4350000.0,5350000,3.0,76.0,1.0,5.0,4184.0,5700.0,1939-01-01,5.0,1,57.69122081582403,11.990810580826762,55.05263157894737,"Centrum, Kristinehöjd, Västra"
3612,Lindholmsallén 57,2021-09-27,4090000.0,4300000,3.0,75.0,1.0,5.0,4625.0,5400.0,2011-01-01,8.0,1,57.708075665897006,11.935510308578367,61.666666666666664,"Lundby, Lundbyvassen"
3613,Paradisgatan 18,2021-10-25,4600000.0,4800000,4.0,80.0,1.0,6.0,5082.0,5400.0,1980-01-01,7.0,1,57.69479983246709,11.942171543548755,63.525,"Majorna-Linné, Sjömansgatan m fl"
3614,Seglaregatan 24,2021-11-22,1590000.0,1850000,1.0,43.0,,1.0,3054.0,3500.0,1974-01-01,3.0,0,57.690062275971876,11.918067076832601,71.02325581395348,"Majorna-Linné, Slottsskogsgatan m fl"
3615,Björcksgatan 62 A,2021-09-12,2535000.0,2535000,2.0,38.0,1.0,2.0,2381.0,,1937-01-01,3.0,0,57.7172776038,12.0312309363,62.6578947368421,"Örgryte-Härlanda, Kålltorp, Östra"
3616,Ånäsvägen 7,2021-11-24,3695000.0,4300000,2.0,69.0,1.0,3.0,3200.0,,1914-01-01,4.0,0,57.717308542131384,12.0054231431714,46.3768115942029,"Örgryte-Härlanda, Bagaregården"
3617,Räntmästaregatan 21E,2021-11-04,,3250000,2.0,51.0,1.0,4.0,3581.0,5700.0,1943-01-01,4.0,0,57.7125,12.012275,70.2156862745098,"Örgryte-Härlanda, Lunden, Nya"
3618,Burgårdsgatan 10A,2021-09-21,7350000.0,7425000,3.0,105.0,1.0,3.0,4255.0,5880.0,1929-01-01,5.0,1,57.69777186384393,11.984727336345104,40.523809523809526,"Centrum, Hedås"
3619,Blåsutgatan 1,2021-11-11,2495000.0,2495000,2.0,64.0,1.0,4.0,4678.0,4800.0,1967-01-01,5.0,1,57.69250896105883,11.922575654167016,73.09375,"Majorna-Linné, Gråberget, Östra"
3620,Västra Gunnesgärde 39,2021-09-02,1975000.0,2240000,2.0,65.0,1.0,2.0,4268.0,4400.0,1968-01-01,3.0,0,57.75173222470573,11.931511159119259,65.66153846153846,"Norra Hisingen, Tuve, Södra"
3621,Fjärde Långgatan 19,2021-09-23,2850000.0,3150000,1.0,43.0,,,2177.0,4860.0,1978-01-01,,1,57.697794996943294,11.945981405721131,50.627906976744185,"Majorna-Linné, Masthuggstorget"
